交易时间,交易金额,转账附言,渠道,发起方id,发起方年龄,发起方所处地区,接收方ID
2018-01-05 00:34:58,2018500,-,线下付款,3842,32,四川,87
2018-01-05 00:37:29,2850700,-,线下付款,5887,39,贵州,17
2018-01-05 00:37:35,1351400,上次买的xx,普通转账,3772,28,安徽,28
2018-01-05 00:44:42,4347900,本月生活费,普通转账,322,45,北京,3
2018-01-05 00:47:55,3721800,-,线下付款,5067,42,安徽,43
2018-01-05 00:49:06,382900,奖金,普通转账,717,28,内蒙古,71
2018-01-05 00:55:25,1641100,-,线下付款,665,35,浙江,44
2018-01-05 01:00:12,2199500,利息,普通转账,4922,21,四川,46
2018-01-05 01:00:35,1503700,还钱,普通转账,6917,28,上海,92
2018-01-05 01:02:17,1205000,-,线下付款,3132,38,上海,99
2018-01-05 01:02:54,2976400,水电费,普通转账,4882,48,北京,67
2018-01-05 01:05:29,2607600,李xx给张xx的钱,跨境转账,6514,44,英国,66
2018-01-05 01:06:55,907200,利息,普通转账,3218,42,重庆,17
2018-01-05 01:07:32,4060000,-,线下付款,1253,22,四川,59
2018-01-05 01:11:14,2800900,转账,普通转账,3933,23,云南,49
2018-01-05 01:15:52,2521700,-,线下付款,2076,21,北京,27
2018-01-05 01:35:32,1528100,奖金,普通转账,2051,23,浙江,17
2018-01-05 01:36:09,506100,利息,普通转账,4537,28,四川,95
2018-01-05 01:52:40,3509000,转账,普通转账,6036,23,北京,59
2018-01-05 01:59:19,4134600,李xx给张xx的钱,普通转账,329,23,上海,50
2018-01-05 02:05:46,1348300,还给你,跨境转账,1299,28,日本,22
2018-01-05 02:15:54,3500300,-,线上付款,3343,18,四川,96
2018-01-05 02:19:35,1642800,昨天吃饭AA,普通转账,6682,44,云南,66
2018-01-05 02:27:31,3038500,一季度房租,普通转账,5121,49,黑龙江,88
2018-01-05 02:32:48,3661700,-,线下付款,6227,28,云南,9
2018-01-05 02:35:30,3229500,收款,普通转账,6899,40,内蒙古,51
2018-01-05 02:35:37,319700,-,线下付款,3889,48,贵州,79
2018-01-05 02:37:26,79800,还给你,普通转账,4982,25,黑龙江,71
2018-01-05 02:40:16,1410400,王xx专用款,普通转账,5869,42,福建,75
2018-01-05 03:01:00,3386200,-,线下付款,3094,23,云南,6
2018-01-05 03:01:59,4539400,-,线下付款,811,46,云南,52
2018-01-05 03:04:00,677300,-,线下付款,3396,45,新疆,14
2018-01-05 03:09:52,11500,-,线上付款,5548,37,广东,83
2018-01-05 03:13:32,4520000,奖金,跨境转账,5741,46,美国,85
2018-01-05 03:17:44,4995000,-,线下付款,523,33,福建,15
2018-01-05 03:21:22,1426300,劳务费,普通转账,5827,38,北京,41
2018-01-05 03:32:31,423900,-,线下付款,2882,20,福建,91
2018-01-05 03:35:13,57900,王xx专用款,普通转账,3466,30,浙江,44
2018-01-05 03:48:04,4469600,李xx给张xx的钱,跨境转账,3224,46,美国,87
2018-01-05 03:51:20,3606300,-,线下付款,3048,42,四川,70
2018-01-05 03:55:20,4913400,上次买的xx,普通转账,3474,44,内蒙古,89
2018-01-05 03:59:29,1133000,一季度房租,普通转账,207,22,浙江,93
2018-01-05 04:06:10,2092600,劳务费,跨境转账,1488,50,英国,43
2018-01-05 04:10:10,4745900,-,线下付款,3854,27,四川,21
2018-01-05 04:11:03,1876100,-,线下付款,4358,39,内蒙古,53
2018-01-05 04:16:25,2259100,-,线上付款,563,19,新疆,3
2018-01-05 04:19:21,1328100,一季度房租,普通转账,6755,19,贵州,75
2018-01-05 04:19:31,4167100,收款,普通转账,4087,50,云南,30
2018-01-05 04:30:08,4367400,-,线下付款,1170,46,安徽,45
2018-01-05 04:33:13,1853800,拿去花,普通转账,2137,28,贵州,21
2018-01-05 04:33:42,4994700,拿去花,普通转账,1936,38,北京,91
2018-01-05 05:00:53,1893900,工资,普通转账,5991,25,北京,5
2018-01-05 05:27:25,4849900,-,线下付款,4499,31,内蒙古,33
2018-01-05 05:31:44,1673300,本月生活费,普通转账,2377,33,新疆,60
2018-01-05 05:37:54,2534700,-,线上付款,4322,44,云南,46
2018-01-05 05:41:36,3300600,-,线下付款,3581,30,贵州,100
2018-01-05 05:42:27,1556300,拿去花,普通转账,275,46,重庆,54
2018-01-05 05:43:19,2749300,转账,普通转账,4429,50,贵州,45
2018-01-05 05:44:25,2052400,转账,普通转账,2461,24,重庆,31
2018-01-05 05:46:56,1702500,-,线上付款,6415,47,贵州,44
2018-01-05 05:51:27,467700,-,线下付款,3496,48,贵州,51
2018-01-05 05:57:29,4283300,还给你,跨境转账,1487,29,英国,18
2018-01-05 06:03:09,4527000,-,线下付款,6747,36,贵州,22
2018-01-05 06:11:44,1795800,昨天吃饭AA,普通转账,978,24,云南,85
2018-01-05 06:19:48,2660900,一季度房租,普通转账,4415,40,重庆,92
2018-01-05 06:22:38,773500,-,线下付款,2828,35,北京,2
2018-01-05 06:22:51,3363800,本月生活费,普通转账,5247,24,新疆,27
2018-01-05 06:23:10,1839900,收款,普通转账,6464,19,广东,90
2018-01-05 06:28:54,1360300,水电费,普通转账,6362,42,上海,27
2018-01-05 06:31:42,1284700,还给你,普通转账,6730,29,福建,64
2018-01-05 06:58:23,3292100,-,线下付款,5775,49,新疆,61
2018-01-05 07:02:46,163900,还钱,普通转账,3330,28,四川,68
2018-01-05 07:09:33,4434900,收款,普通转账,3756,46,广东,47
2018-01-05 07:14:58,70200,一季度房租,普通转账,452,29,安徽,39
2018-01-05 07:22:05,610200,-,线下付款,116,50,北京,78
2018-01-05 07:31:05,2159400,-,线下付款,3681,40,四川,67
2018-01-05 07:38:41,3671200,转账,普通转账,3750,23,云南,49
2018-01-05 07:41:46,801200,-,线下付款,4488,22,新疆,85
2018-01-05 07:50:56,3979900,-,线下付款,3626,35,黑龙江,2
2018-01-05 07:51:59,3510100,-,线下付款,2195,37,贵州,25
2018-01-05 07:55:11,1957500,-,线上付款,1967,48,上海,24
2018-01-05 07:58:38,3326100,水电费,普通转账,6506,48,云南,51
2018-01-05 08:04:53,2343800,-,线下付款,2136,30,北京,56
2018-01-05 08:15:13,3790300,奖金,普通转账,3701,41,安徽,52
2018-01-05 08:17:47,546100,收款,普通转账,2450,20,新疆,77
2018-01-05 08:17:53,4889700,本月生活费,普通转账,3611,30,重庆,93
2018-01-05 08:18:59,1418600,-,线下付款,2013,33,四川,4
2018-01-05 08:19:10,737600,-,线下付款,6308,36,云南,1
2018-01-05 08:20:08,3856100,-,线上付款,3151,35,重庆,23
2018-01-05 08:23:21,728100,-,线下付款,6819,21,浙江,34
2018-01-05 08:28:20,4014800,-,线上付款,3175,47,福建,87
2018-01-05 08:30:41,4508300,-,线下付款,5909,34,贵州,17
2018-01-05 08:37:48,1296300,-,线下付款,4281,21,新疆,42
2018-01-05 08:44:21,1263800,劳务费,普通转账,3424,48,北京,49
2018-01-05 08:48:46,4716800,劳务费,普通转账,2997,46,北京,86
2018-01-05 08:50:05,4632700,上次买的xx,普通转账,5932,42,北京,70
2018-01-05 08:53:31,558400,-,线下付款,548,39,上海,13
2018-01-05 08:57:53,2037300,-,线下付款,1250,30,福建,31
2018-01-05 08:59:00,4669000,工资,普通转账,517,28,安徽,8
2018-01-05 09:01:29,2988000,-,线下付款,3661,24,云南,87
2018-01-05 09:01:31,3493900,还钱,普通转账,6111,29,安徽,87
2018-01-05 09:03:34,1681400,还给你,普通转账,407,24,上海,91
2018-01-05 09:05:20,579500,本月生活费,普通转账,1570,29,浙江,39
2018-01-05 09:06:14,3919500,一季度房租,普通转账,2338,46,云南,82
2018-01-05 09:17:45,2758200,劳务费,普通转账,801,35,新疆,26
2018-01-05 09:20:38,3747500,-,线下付款,6192,47,黑龙江,3
2018-01-05 09:21:43,32200,-,线下付款,6440,28,福建,38
2018-01-05 09:27:19,2402500,利息,普通转账,3675,42,云南,5
2018-01-05 09:27:22,4420400,-,线下付款,4847,31,贵州,2
2018-01-05 09:29:24,4859000,劳务费,普通转账,6356,43,云南,87
2018-01-05 09:29:35,2664900,-,线下付款,4542,43,四川,62
2018-01-05 09:37:26,4372700,-,线上付款,1707,39,重庆,20
2018-01-05 09:37:37,650800,李xx给张xx的钱,普通转账,2221,26,黑龙江,18
2018-01-05 09:38:56,3051500,利息,普通转账,1417,43,安徽,87
2018-01-05 09:43:50,2354800,-,线下付款,6576,50,黑龙江,10
2018-01-05 09:48:36,4138000,劳务费,普通转账,2528,32,贵州,26
2018-01-05 09:58:33,1976600,工资,普通转账,1569,24,广东,21
2018-01-05 09:58:40,4119800,奖金,普通转账,2332,27,黑龙江,69
2018-01-05 10:00:26,1523300,-,线下付款,885,20,福建,4
2018-01-05 10:20:26,83700,-,线下付款,1442,45,北京,24
2018-01-05 10:26:32,3225500,-,线下付款,5639,35,广东,36
2018-01-05 10:28:03,3242600,奖金,普通转账,3303,35,黑龙江,33
2018-01-05 10:31:15,2756600,本月生活费,普通转账,6432,19,云南,61
2018-01-05 10:38:09,2807700,-,线下付款,3091,46,上海,98
2018-01-05 10:41:25,2639400,-,线下付款,1709,45,广东,6
2018-01-05 10:41:34,1449500,李xx给张xx的钱,跨境转账,1344,35,英国,30
2018-01-05 11:00:07,4030400,-,线下付款,225,49,贵州,56
2018-01-05 11:01:18,2687300,-,线下付款,1103,33,上海,71
2018-01-05 11:14:50,154800,-,线下付款,3127,42,广东,15
2018-01-05 11:21:58,3460900,还给你,普通转账,3287,32,浙江,25
2018-01-05 11:29:21,2720700,-,线下付款,5435,27,上海,71
2018-01-05 11:43:01,1777600,-,线下付款,6046,43,新疆,10
2018-01-05 11:49:35,542700,-,线下付款,1732,41,安徽,40
2018-01-05 11:57:05,4041700,-,线上付款,5075,40,内蒙古,23
2018-01-05 12:03:48,3013600,水电费,普通转账,172,21,福建,21
2018-01-05 12:11:34,2144000,-,线下付款,5016,27,北京,86
2018-01-05 12:16:44,1047400,-,线下付款,1849,47,广东,26
2018-01-05 12:18:07,1461400,转账,普通转账,1472,34,北京,77
2018-01-05 12:20:31,2536700,劳务费,普通转账,4422,27,新疆,32
2018-01-05 12:22:58,3436100,-,线下付款,6419,34,北京,95
2018-01-05 12:28:14,446100,上次买的xx,普通转账,185,43,贵州,10
2018-01-05 12:30:53,4286900,-,线下付款,11,35,北京,58
2018-01-05 12:40:03,2719800,-,线下付款,4458,46,重庆,21
2018-01-05 12:42:49,583300,利息,普通转账,586,44,黑龙江,35
2018-01-05 12:44:07,3751200,-,线下付款,3104,40,北京,27
2018-01-05 12:50:03,1397200,-,线下付款,6387,40,新疆,14
2018-01-05 12:50:42,514500,-,线下付款,4630,30,内蒙古,74
2018-01-05 13:00:36,1126700,-,线下付款,474,33,广东,35
2018-01-05 13:09:09,49600,-,线下付款,5317,46,安徽,52
2018-01-05 13:16:29,3197100,利息,普通转账,1617,31,贵州,42
2018-01-05 13:24:53,4401400,-,线下付款,434,19,北京,96
2018-01-05 13:30:16,4994500,-,线下付款,5402,43,上海,78
2018-01-05 13:30:26,493800,-,线下付款,640,33,重庆,60
2018-01-05 13:39:13,3314200,-,线上付款,2312,22,广东,55
2018-01-05 13:42:38,749500,-,线下付款,4622,31,四川,8
2018-01-05 13:44:42,1666800,本月生活费,普通转账,5808,23,重庆,77
2018-01-05 13:45:05,4551600,昨天吃饭AA,普通转账,2866,28,北京,85
2018-01-05 13:45:35,2232400,-,线上付款,6696,30,福建,52
2018-01-05 13:53:41,2593200,上次买的xx,跨境转账,6593,31,英国,73
2018-01-05 14:24:52,3366400,-,线下付款,5958,20,内蒙古,19
2018-01-05 14:25:40,4015600,-,线下付款,3520,23,新疆,14
2018-01-05 14:27:04,482000,还给你,普通转账,5321,19,浙江,19
2018-01-05 14:27:33,2923700,-,线下付款,5144,38,上海,40
2018-01-05 14:28:36,4940300,工资,普通转账,540,19,黑龙江,63
2018-01-05 14:30:56,307000,-,线下付款,5362,45,云南,38
2018-01-05 14:36:23,3993100,-,线下付款,1413,18,云南,40
2018-01-05 14:36:44,4387900,-,线下付款,182,49,福建,15
2018-01-05 14:38:17,3806400,本月生活费,普通转账,4461,34,四川,87
2018-01-05 14:42:23,4285700,还钱,普通转账,3553,27,广东,99
2018-01-05 14:43:17,2583100,收款,普通转账,3143,48,安徽,26
2018-01-05 14:43:54,72200,上次买的xx,普通转账,888,30,贵州,62
2018-01-05 14:48:58,2273500,还给你,普通转账,5440,35,安徽,34
2018-01-05 14:56:59,991800,-,线下付款,240,27,新疆,27
2018-01-05 15:07:21,2836700,收款,普通转账,2872,19,广东,68
2018-01-05 15:08:04,528100,还给你,普通转账,1242,21,四川,7
2018-01-05 15:08:39,3494400,收款,普通转账,2022,27,黑龙江,73
2018-01-05 15:16:23,3886100,-,线下付款,1670,22,安徽,11
2018-01-05 15:33:47,497300,-,线下付款,38,43,重庆,53
2018-01-05 15:37:17,4934200,-,线下付款,3781,23,新疆,26
2018-01-05 15:42:55,2331500,奖金,普通转账,1288,30,北京,55
2018-01-05 15:54:26,4969900,-,线下付款,6517,20,新疆,37
2018-01-05 16:01:29,878400,-,线下付款,516,19,上海,84
2018-01-05 16:01:49,3284900,本月生活费,普通转账,2494,33,上海,95
2018-01-05 16:05:42,1706200,-,线下付款,2557,23,广东,67
2018-01-05 16:13:14,2886000,水电费,普通转账,1247,33,广东,63
2018-01-05 16:16:11,2661500,拿去花,普通转账,3780,35,内蒙古,8
2018-01-05 16:22:02,3001800,-,线下付款,92,43,广东,5
2018-01-05 16:25:18,4409500,-,线下付款,1379,18,上海,67
2018-01-05 16:27:35,3400500,转账,跨境转账,185,38,美国,36
2018-01-05 16:31:01,1329100,还钱,跨境转账,2582,46,日本,73
2018-01-05 16:37:38,4822400,转账,普通转账,150,49,黑龙江,31
2018-01-05 16:41:27,603500,利息,普通转账,2907,28,四川,82
2018-01-05 16:44:23,4466000,-,线上付款,1471,33,广东,68
2018-01-05 16:46:44,1183000,王xx专用款,普通转账,407,37,安徽,66
2018-01-05 16:53:23,2521300,-,线下付款,2253,43,安徽,47
2018-01-05 16:58:37,4253800,-,线下付款,5197,48,浙江,24
2018-01-05 17:09:38,4522200,-,线下付款,6352,49,重庆,77
2018-01-05 17:15:45,3072500,-,线上付款,4204,38,四川,29
2018-01-05 17:17:13,4973300,-,线下付款,5272,18,浙江,56
2018-01-05 17:24:13,4223000,-,线下付款,3169,23,新疆,47
2018-01-05 17:29:54,1768700,一季度房租,普通转账,3783,42,重庆,66
2018-01-05 17:32:20,213600,还给你,跨境转账,4459,39,美国,68
2018-01-05 17:42:15,1982200,-,线下付款,1544,41,浙江,6
2018-01-05 17:49:21,3739800,-,线下付款,5318,46,黑龙江,83
2018-01-05 17:51:16,2096000,-,线下付款,2270,45,北京,38
2018-01-05 17:57:26,629600,-,线下付款,4848,18,上海,34
2018-01-05 17:57:35,4969700,上次买的xx,跨境转账,3500,47,柬埔寨,34
2018-01-05 17:57:40,30600,-,线下付款,1298,34,安徽,50
2018-01-05 18:00:32,1015600,本月生活费,普通转账,1426,34,黑龙江,41
2018-01-05 18:05:22,4114200,还钱,普通转账,4873,49,黑龙江,99
2018-01-05 18:10:52,1783000,昨天吃饭AA,普通转账,2073,42,广东,10
2018-01-05 18:11:45,2590900,-,线下付款,3819,37,黑龙江,78
2018-01-05 18:27:38,1945300,-,线下付款,4386,42,黑龙江,36
2018-01-05 18:31:08,4413700,-,线下付款,1530,40,福建,24
2018-01-05 18:35:16,3373200,-,线下付款,6734,27,内蒙古,31
2018-01-05 18:38:08,124600,-,线下付款,4096,30,安徽,86
2018-01-05 18:39:14,2104900,一季度房租,普通转账,5882,43,重庆,12
2018-01-05 18:41:02,3949800,-,线下付款,2260,45,云南,46
2018-01-05 18:43:33,4703800,-,线下付款,3005,37,内蒙古,100
2018-01-05 18:55:13,2326000,-,线下付款,504,27,四川,62
2018-01-05 19:02:40,3710100,一季度房租,跨境转账,3551,47,日本,9
2018-01-05 19:22:36,1229200,-,线下付款,4527,27,四川,83
2018-01-05 19:28:49,1043200,-,线下付款,2603,45,北京,38
2018-01-05 19:31:22,2741500,-,线下付款,6070,44,内蒙古,15
2018-01-05 19:31:28,2709600,-,线上付款,2237,46,贵州,53
2018-01-05 19:34:51,3377000,-,线下付款,2904,39,贵州,92
2018-01-05 19:43:46,3364200,水电费,普通转账,5189,24,重庆,6
2018-01-05 19:53:17,308400,工资,普通转账,2097,23,新疆,26
2018-01-05 19:54:36,3205900,-,线下付款,965,20,福建,23
2018-01-05 19:55:37,1813900,-,线下付款,2413,25,云南,11
2018-01-05 19:56:14,1079300,-,线下付款,4799,32,北京,96
2018-01-05 20:01:33,3128800,上次买的xx,普通转账,1129,49,新疆,56
2018-01-05 20:08:54,4998000,昨天吃饭AA,普通转账,3896,30,广东,46
2018-01-05 20:09:46,1115000,李xx给张xx的钱,普通转账,6879,19,云南,69
2018-01-05 20:17:15,3893700,-,线下付款,5299,38,北京,68
2018-01-05 20:18:55,2412000,-,线下付款,2108,34,福建,46
2018-01-05 20:27:19,3531200,-,线下付款,3349,38,云南,3
2018-01-05 20:28:08,4699300,-,线下付款,379,32,贵州,22
2018-01-05 20:29:23,4264300,-,线下付款,4862,19,黑龙江,50
2018-01-05 20:30:16,167800,-,线下付款,538,47,黑龙江,55
2018-01-05 20:30:54,2752100,-,线下付款,135,31,四川,15
2018-01-05 20:31:52,2751000,-,线下付款,5793,22,广东,79
2018-01-05 20:33:19,4109000,奖金,普通转账,4371,36,北京,86
2018-01-05 20:34:22,266200,-,线下付款,6189,37,内蒙古,71
2018-01-05 20:42:42,3736400,还给你,普通转账,3876,37,广东,79
2018-01-05 20:58:51,108700,-,线下付款,5888,36,云南,82
2018-01-05 21:03:16,1831000,水电费,普通转账,4404,28,贵州,37
2018-01-05 21:07:32,2129200,劳务费,普通转账,6744,45,黑龙江,11
2018-01-05 21:14:06,4242300,-,线下付款,889,33,广东,98
2018-01-05 21:22:37,1842000,劳务费,普通转账,1549,36,新疆,95
2018-01-05 21:33:38,1614400,工资,普通转账,3420,24,黑龙江,88
2018-01-05 21:37:48,1627200,收款,普通转账,5041,40,安徽,55
2018-01-05 21:50:03,1153300,-,线下付款,1194,38,上海,7
2018-01-05 22:02:45,793400,-,线下付款,1037,33,安徽,56
2018-01-05 22:11:49,3089800,-,线上付款,461,47,黑龙江,99
2018-01-05 22:13:08,1602300,-,线下付款,715,37,黑龙江,100
2018-01-05 22:25:28,118900,收款,普通转账,6585,25,新疆,25
2018-01-05 22:31:00,4892400,-,线下付款,4886,18,广东,33
2018-01-05 22:32:14,2476500,-,线下付款,2131,48,内蒙古,93
2018-01-05 22:33:57,1862200,利息,跨境转账,81,34,日本,16
2018-01-05 22:35:47,788300,-,线下付款,1714,28,安徽,20
2018-01-05 22:39:56,3053200,-,线下付款,3362,49,重庆,87
2018-01-05 22:46:13,2732600,奖金,普通转账,2218,50,贵州,6
2018-01-05 22:48:49,4166800,还给你,普通转账,1496,46,四川,28
2018-01-05 22:56:06,2756700,-,线下付款,2178,39,上海,80
2018-01-05 22:56:51,490900,-,线上付款,6816,38,贵州,79
2018-01-05 22:57:34,4708400,-,线下付款,6147,18,浙江,67
2018-01-05 23:00:10,2911400,-,线下付款,6819,37,重庆,43
2018-01-05 23:03:12,2045400,工资,普通转账,3441,50,贵州,52
2018-01-05 23:04:00,4691900,转账,普通转账,2942,21,浙江,7
2018-01-05 23:11:52,4673300,昨天吃饭AA,普通转账,558,19,福建,86
2018-01-05 23:21:05,2145700,一季度房租,普通转账,5262,25,上海,86
2018-01-05 23:31:14,1544200,王xx专用款,普通转账,1294,37,四川,11
2018-01-05 23:52:48,4479500,-,线下付款,1288,46,内蒙古,95
2018-01-06 00:02:49,4725600,王xx专用款,普通转账,6463,36,黑龙江,29
2018-01-06 00:08:48,4009600,还给你,普通转账,1394,49,重庆,20
2018-01-06 00:14:55,4568800,-,线下付款,5078,37,四川,39
2018-01-06 00:19:50,2419200,-,线下付款,5155,23,福建,31
2018-01-06 00:23:26,523700,-,线上付款,3121,47,云南,44
2018-01-06 00:24:44,735400,收款,普通转账,4446,34,贵州,93
2018-01-06 00:25:03,1495400,-,线下付款,6000,24,广东,52
2018-01-06 00:31:05,4646700,-,线下付款,631,23,广东,69
2018-01-06 00:37:04,2240300,-,线下付款,1558,31,黑龙江,72
2018-01-06 00:38:11,3596000,转账,普通转账,4538,19,四川,25
2018-01-06 00:44:42,4952200,劳务费,普通转账,1231,29,北京,87
2018-01-06 00:52:33,1737800,王xx专用款,普通转账,2419,26,黑龙江,39
2018-01-06 00:54:43,4830100,-,线下付款,6656,23,安徽,48
2018-01-06 00:58:22,1617000,王xx专用款,普通转账,4437,50,广东,79
2018-01-06 01:02:49,4479800,-,线下付款,5784,25,内蒙古,80
2018-01-06 01:08:51,691300,奖金,跨境转账,1173,29,法国,29
2018-01-06 01:14:15,71100,-,线下付款,3522,22,贵州,62
2018-01-06 01:15:15,1847700,-,线下付款,2820,29,上海,66
2018-01-06 01:21:12,169000,上次买的xx,普通转账,3448,21,北京,31
2018-01-06 01:24:18,986800,-,线上付款,2530,25,浙江,55
2018-01-06 01:24:23,2604400,-,线上付款,4074,26,新疆,77
2018-01-06 01:25:48,4600900,拿去花,普通转账,6537,40,广东,84
2018-01-06 01:28:16,3113900,-,线下付款,5381,21,福建,19
2018-01-06 01:30:16,1124600,-,线上付款,2185,18,内蒙古,50
2018-01-06 01:31:38,2382100,奖金,普通转账,230,36,贵州,67
2018-01-06 01:46:37,2457300,李xx给张xx的钱,普通转账,3221,48,四川,11
2018-01-06 01:52:03,3846800,-,线下付款,4544,25,贵州,75
2018-01-06 02:03:25,3413400,上次买的xx,普通转账,5933,34,广东,47
2018-01-06 02:11:34,3176200,奖金,普通转账,5817,23,云南,80
2018-01-06 02:18:21,1300800,奖金,跨境转账,2332,35,越南,90
